X,Y,emissions,datehour
384537,3739607,29.18392,14012909
384737,3739607,27.61729,14012909
384937,3739607,27.25957,12092107
385137,3739607,26.7236,12091007
385337,3739607,21.48592,12091007
385537,3739607,20.9322,12082807
385737,3739607,21.76094,12082807
385937,3739607,22.93058,15092507
386137,3739607,21.63441,15092507
386337,3739607,17.46259,15092507
386537,3739607,18.4259,12090907
386737,3739607,19.98403,12090907
386937,3739607,19.5194,12090907
387137,3739607,17.65498,12090907
387337,3739607,15.08826,12090907
387537,3739607,15.84026,12090407
387737,3739607,16.20467,12090407
387937,3739607,16.14685,12090407
388137,3739607,15.76621,12090407
388337,3739607,15.15442,12090407
388537,3739607,14.38919,12090407
388737,3739607,13.53267,12090407
388937,3739607,12.63249,12090407
389137,3739607,11.7237,12090407
389337,3739607,10.83114,12090407
389537,3739607,10.40681,12042107
389737,3739607,10.73189,12042107
379937,3739807,10.87402,16121309
380137,3739807,11.21469,16121309
380337,3739807,11.52345,16121309
380537,3739807,11.78742,16121309
380737,3739807,11.99097,16121309
380937,3739807,12.50457,16030108
381137,3739807,13.9751,16030108
381337,3739807,15.21584,16030108
381537,3739807,16.11624,16030108
381737,3739807,16.4211,16030108
381937,3739807,15.87916,16030108
382137,3739807,14.31939,16030108
382337,3739807,14.01424,12120709
382537,3739807,15.00481,12120709
382737,3739807,15.43559,13060107
382937,3739807,15.63549,14082907
383137,3739807,16.88214,14082907
383337,3739807,19.2175,13102108
383537,3739807,22.09553,13102108
383737,3739807,21.46636,13102108
383937,3739807,20.46646,13042107
384137,3739807,28.15149,13042107
384337,3739807,27.72816,13042107
384537,3739807,29.52065,14012909
384737,3739807,30.30985,14012909
384937,3739807,27.25036,12091007
385137,3739807,27.45444,12091007
385337,3739807,21.12233,16082307
385537,3739807,23.79746,12082807
385737,3739807,23.62741,15091007
385937,3739807,22.19925,15091007
386137,3739807,17.97178,15091007
386337,3739807,20.00175,12090907
386537,3739807,21.82982,12090907
386737,3739807,20.97005,12090907
386937,3739807,18.42074,12090907
387137,3739807,17.41823,12090407
387337,3739807,18.06654,12090407
387537,3739807,18.07949,12090407
387737,3739807,17.62073,12090407
387937,3739807,16.83977,12090407
388137,3739807,15.85914,12090407
388337,3739807,14.77245,12090407
388537,3739807,13.64749,12090407
388737,3739807,12.53107,12090407
388937,3739807,11.45389,12090407
389137,3739807,11.72194,12042107
389337,3739807,11.95789,12042107
389537,3739807,12.04955,12042107
389737,3739807,12.01901,12042107
379937,3740007,11.37406,13081807
380137,3740007,11.49695,13081807
380337,3740007,11.5553,13081807
380537,3740007,12.01637,16121309
380737,3740007,12.46951,16121309
380937,3740007,12.88566,16121309
381137,3740007,13.24495,16121309
381337,3740007,13.52221,16121309
381537,3740007,13.68605,16121309
381737,3740007,13.93202,16030108
381937,3740007,14.70785,16030108
382137,3740007,14.73014,16030108
382337,3740007,14.51178,12083107
382537,3740007,15.26219,12083107
382737,3740007,15.68109,12083107
382937,3740007,16.61933,13060107
383137,3740007,17.11058,13060107
383337,3740007,18.45999,14082907
383537,3740007,19.47786,14082907
383737,3740007,19.31694,13102108
383937,3740007,17.10193,13102108
384137,3740007,20.90192,13042107
384337,3740007,24.86392,13042107
384537,3740007,28.00428,14012909
384737,3740007,32.59551,14012909
384937,3740007,27.13447,12091007
385137,3740007,27.71852,16082307
385337,3740007,23.67644,13081707
385537,3740007,26.20866,12082807
385737,3740007,25.54879,15091007
385937,3740007,21.18017,15091007
386137,3740007,21.3149,12090907
386337,3740007,23.78573,12090907
386537,3740007,22.35071,12090907
386737,3740007,18.89359,12090907
386937,3740007,20.24515,12090407
387137,3740007,20.51289,12090407
387337,3740007,19.97952,12090407
387537,3740007,18.96155,12090407
387737,3740007,17.67025,12090407
387937,3740007,16.25563,12090407
388137,3740007,14.8186,12090407
388337,3740007,13.42289,12090407
388537,3740007,12.86244,12042107
388737,3740007,13.15106,12042107
388937,3740007,13.23642,12042107
389137,3740007,13.15588,12042107
389337,3740007,12.9442,12042107
389537,3740007,12.63218,12042107
389737,3740007,12.24613,12042107
379937,3740207,11.60602,13081807
380137,3740207,11.97684,13081807
380337,3740207,12.32021,13081807
380537,3740207,12.6233,13081807
380737,3740207,12.87017,13081807
380937,3740207,13.04125,13081807
381137,3740207,13.40474,16121309
381337,3740207,14.02463,16121309
381537,3740207,14.60237,16121309
381737,3740207,15.10528,16121309
381937,3740207,15.48921,16121309
382137,3740207,15.69597,16121309
382337,3740207,15.65135,16121309
382537,3740207,15.41545,12090707
382737,3740207,16.72271,12083107
382937,3740207,17.76478,12083107
383137,3740207,18.27515,12083107
383337,3740207,18.73058,13060107
383537,3740207,20.20069,14082907
383737,3740207,21.83499,14082907
383937,3740207,21.64982,14082907
384137,3740207,18.62557,14082907
384337,3740207,22.73611,14012810
384537,3740207,22.8658,14012909
384737,3740207,32.71486,14012909
384937,3740207,27.21239,16082307
385137,3740207,29.81753,16082307
385337,3740207,27.70091,12082807
385537,3740207,28.3922,15091007
385737,3740207,25.00204,15091007
385937,3740207,21.52087,12090907
386137,3740207,25.05643,12090907
386337,3740207,23.17207,12090907
386537,3740207,22.08967,12090407
386737,3740207,23.29098,12090407
386937,3740207,22.96156,12090407
387137,3740207,21.68003,12090407
387337,3740207,19.92221,12090407
387537,3740207,18.0305,12090407
387737,3740207,16.1527,12090407
387937,3740207,14.37764,12090407
388137,3740207,14.50593,12042107
388337,3740207,14.59582,12042107
388537,3740207,14.44816,12042107
388737,3740207,14.12321,12042107
388937,3740207,13.67179,12042107
389137,3740207,13.135,12042107
389337,3740207,12.5451,12042107
389537,3740207,11.92679,12042107
389737,3740207,11.29853,12042107
379937,3740407,11.03848,16110608
380137,3740407,11.42683,16110608
380337,3740407,11.89604,13081807
380537,3740407,12.43746,13081807
380737,3740407,12.97571,13081807
380937,3740407,13.49857,13081807
381137,3740407,13.9893,13081807
381337,3740407,14.42527,13081807
381537,3740407,14.77643,13081807
381737,3740407,15.09869,16121309
381937,3740407,15.97207,16121309
382137,3740407,16.79844,16121309
382337,3740407,17.51839,16121309
382537,3740407,18.04453,16121309
382737,3740407,18.25273,16121309
382937,3740407,18.01116,12090707
383137,3740407,19.60875,12083107
383337,3740407,21.07722,12083107
383537,3740407,21.56918,12083107
383737,3740407,21.94152,14082907
383937,3740407,24.52539,14082907
384137,3740407,24.47081,14082907
384337,3740407,19.74172,14082907
384537,3740407,23.84287,14012810
384737,3740407,28.17281,14012909
384937,3740407,28.04145,16082307
385137,3740407,30.11692,16082307
385337,3740407,30.51803,12082807
385537,3740407,28.18023,15091007
385737,3740407,21.04239,16031608
385937,3740407,24.52291,12090907
386137,3740407,22.11323,12090907
386337,3740407,25.14836,12090407
386537,3740407,25.89611,12090407
386737,3740407,24.69979,12090407
386937,3740407,22.52782,12090407
387137,3740407,20.03031,12090407
387337,3740407,17.59043,12090407
387537,3740407,15.67202,12042107
387737,3740407,15.95526,12042107
387937,3740407,15.81086,12042107
388137,3740407,15.33823,12042107
388337,3740407,14.70029,12042107
388537,3740407,13.96435,12042107
388737,3740407,13.17935,12042107
388937,3740407,12.37978,12042107
389137,3740407,12.40998,16083107
389337,3740407,12.64337,16083107
389537,3740407,12.79324,16083107
389737,3740407,12.87313,16083107
379937,3740607,10.78661,15091107
380137,3740607,11.06544,15091107
380337,3740607,11.34975,15091107
380537,3740607,11.63137,15091107
380737,3740607,11.89882,15091107
380937,3740607,12.33619,13081807
381137,3740607,13.06061,13081807
381337,3740607,13.80841,13081807
381537,3740607,14.56691,13081807
381737,3740607,15.31602,13081807
381937,3740607,16.025,13081807
382137,3740607,16.64801,13081807
382337,3740607,17.11844,13081807
382537,3740607,18.36348,16121309
382737,3740607,19.56195,16121309
382937,3740607,20.57762,16121309
383137,3740607,21.20377,16121309
383337,3740607,21.12027,16121309
383537,3740607,23.24052,12083107
383737,3740607,25.21974,12083107
383937,3740607,25.02071,12083107
384137,3740607,27.06691,14082907
384337,3740607,26.95582,14082907
384537,3740607,20.58809,13111209
384737,3740607,19.87266,14072407
384937,3740607,24.71038,16031008
385137,3740607,28.70838,13081707
385337,3740607,27.88168,12082807
385537,3740607,22.91182,13062907
385737,3740607,22.50481,12101408
385937,3740607,21.70122,12090407
386137,3740607,26.13386,12090407
386337,3740607,26.44336,12090407
386537,3740607,24.42649,12090407
386737,3740607,21.50524,12090407
386937,3740607,18.48312,12090407
387137,3740607,16.27501,12042107
387337,3740607,16.40141,12042107
387537,3740607,16.00795,12042107
387737,3740607,15.30005,12042107
387937,3740607,14.43073,12042107
388137,3740607,13.4471,12042107
388337,3740607,14.17579,16083107
388537,3740607,14.92811,16083107
388737,3740607,15.41903,16083107
388937,3740607,15.70274,16083107
389137,3740607,15.75615,16083107
389337,3740607,15.60872,16083107
389537,3740607,15.40944,16083107
389737,3740607,15.17188,16083107
379937,3740807,11.79469,14052606
380137,3740807,11.82988,14052606
380337,3740807,11.97585,15091107
380537,3740807,12.37768,15091107
380737,3740807,12.78374,15091107
380937,3740807,13.18901,15091107
381137,3740807,13.58054,15091107
381337,3740807,13.93717,15091107
381537,3740807,14.2268,15091107
381737,3740807,14.40248,15091107
381937,3740807,14.81707,15082807
382137,3740807,15.39858,15082807
382337,3740807,16.0847,13081807
382537,3740807,17.1113,13081807
382737,3740807,18.05978,13081807
382937,3740807,19.1156,16121309
383137,3740807,20.85595,16121309
383337,3740807,22.46783,16121309
383537,3740807,23.61788,16121309
383737,3740807,23.69247,16121309
383937,3740807,26.65913,12083107
384137,3740807,27.64434,12083107
384337,3740807,27.29946,14082907
384537,3740807,25.80783,14082907
384737,3740807,20.46767,12010310
384937,3740807,17.26165,12071007
385137,3740807,21.31482,13081707
385337,3740807,26.26788,13062907
385537,3740807,25.48071,12101408
385737,3740807,22.00111,12101408
385937,3740807,21.30554,12090407
386137,3740807,22.05371,12090407
386337,3740807,20.16367,12090407
386537,3740807,17.3992,12090407
386737,3740807,14.63153,12090407
386937,3740807,14.38417,12042107
387137,3740807,14.00523,12042107
387337,3740807,13.27302,12042107
387537,3740807,12.54687,16083107
387737,3740807,14.46721,16083107
387937,3740807,15.97558,16083107
388137,3740807,17.00281,16083107
388337,3740807,17.60535,16083107
388537,3740807,17.87529,16083107
388737,3740807,17.89736,16083107
388937,3740807,17.74313,16083107
389137,3740807,17.4158,16083107
389337,3740807,16.93802,16083107
389537,3740807,16.455,16083107
389737,3740807,15.97419,16083107
379937,3741007,13.68125,14052606
380137,3741007,13.89492,14052606
380337,3741007,14.09137,14052606
380537,3741007,14.2645,14052606
380737,3741007,13.9821,14052606
380937,3741007,13.57633,14052606
381137,3741007,13.80239,15091107
381337,3741007,14.26634,15091107
381537,3741007,14.6849,15091107
381737,3741007,15.01287,15091107
381937,3741007,15.47648,15092807
382137,3741007,16.08363,15092807
382337,3741007,16.6976,15092807
382537,3741007,17.29629,15092807
382737,3741007,17.8424,15092807
382937,3741007,18.27466,15092807
383137,3741007,18.49435,15092807
383337,3741007,19.28785,12011109
383537,3741007,20.66507,12011109
383737,3741007,21.5574,12011109
383937,3741007,21.63615,16012209
384137,3741007,22.72913,16012209
384337,3741007,21.73013,14012409
384537,3741007,20.99767,12091408
384737,3741007,16.79964,15092411
384937,3741007,16.25103,12071010
385137,3741007,17.8707,13091610
385337,3741007,22.55494,13062907
385537,3741007,20.88143,12072007
385737,3741007,19.94552,12072007
385937,3741007,17.81786,12072007
386137,3741007,15.68858,12072007
386337,3741007,13.83425,12072007
386537,3741007,12.27677,12072007
386737,3741007,11.85327,13070307
386937,3741007,11.66503,13070307
387137,3741007,11.38466,13070307
387337,3741007,12.21205,16083107
387537,3741007,14.17227,16083107
387737,3741007,15.71567,16083107
387937,3741007,16.8296,16083107
388137,3741007,17.47877,16083107
388337,3741007,17.73975,16083107
388537,3741007,17.71813,16083107
388737,3741007,17.5018,16083107
388937,3741007,17.16033,16083107
389137,3741007,16.70796,16083107
389337,3741007,16.11349,16083107
389537,3741007,15.54157,16083107
389737,3741007,14.99413,16083107
379937,3741207,13.82937,14052606
380137,3741207,14.09118,14052606
380337,3741207,14.34335,14052606
380537,3741207,14.57788,14052606
380737,3741207,14.36272,14052606
380937,3741207,14.03076,14052606
381137,3741207,13.59522,15092807
381337,3741207,14.1684,15092807
381537,3741207,14.78816,15092807
381737,3741207,15.45824,15092807
381937,3741207,16.18171,15092807
382137,3741207,16.96016,15092807
382337,3741207,17.79228,15092807
382537,3741207,18.67141,15092807
382737,3741207,19.58139,15092807
382937,3741207,20.4896,15092807
383137,3741207,21.3352,15092807
383337,3741207,22.00927,15092807
383537,3741207,22.16038,15092807
383737,3741207,20.94656,15092807
383937,3741207,19.08828,12011109
384137,3741207,21.63626,14021509
384337,3741207,24.98671,14021509
384537,3741207,25.10456,14021509
384737,3741207,16.06848,15071908
384937,3741207,1.38081,14090812
385137,3741207,16.48363,14090812
385337,3741207,18.95722,16091808
385537,3741207,20.14122,16091808
385737,3741207,18.46761,16091808
385937,3741207,17.16638,13032010
386137,3741207,16.15962,13032010
386337,3741207,15.01711,13032010
386537,3741207,13.91908,13032010
386737,3741207,12.92188,13032010
386937,3741207,13.18587,14122209
387137,3741207,12.97521,14122209
387337,3741207,12.50078,14122209
387537,3741207,11.90957,14122209
387737,3741207,12.61671,16083107
387937,3741207,13.56018,16083107
388137,3741207,14.14399,16083107
388337,3741207,14.41776,16083107
388537,3741207,14.46465,16083107
388737,3741207,14.35561,16083107
388937,3741207,14.14905,16083107
389137,3741207,13.87363,16083107
389337,3741207,13.40603,16083107
389537,3741207,12.95559,16083107
389737,3741207,12.52376,16083107
379937,3741407,12.43469,14040807
380137,3741407,12.55539,13110808
380337,3741407,12.76187,13110808
380537,3741407,12.85168,13110808
380737,3741407,12.78764,13110808
380937,3741407,12.49804,13110808
381137,3741407,12.32218,15092807
381337,3741407,12.75969,15092807
381537,3741407,13.22014,15092807
381737,3741407,13.70164,15092807
381937,3741407,14.20005,15092807
382137,3741407,14.70755,15092807
382337,3741407,15.21056,15092807
382537,3741407,15.68646,15092807
382737,3741407,16.09844,15092807
382937,3741407,16.7617,16121509
383137,3741407,17.40734,16121509
383337,3741407,17.73523,16121509
383537,3741407,17.85417,12100208
383737,3741407,19.4091,12100208
383937,3741407,20.28381,12100208
384137,3741407,21.92458,14021509
384337,3741407,24.13626,14021509
384537,3741407,21.70453,14021509
384737,3741407,18.10928,15050210
384937,3741407,16.45989,16081510
385137,3741407,18.57972,14060912
385337,3741407,17.54617,14081009
385537,3741407,16.81673,16091808
385737,3741407,16.87296,16091808
385937,3741407,15.73712,16091808
386137,3741407,15.10225,13032010
386337,3741407,14.4449,13032010
386537,3741407,14.311,14122209
386737,3741407,15.42322,14122209
386937,3741407,15.6005,14122209
387137,3741407,15.23158,14122209
387337,3741407,14.5839,14122209
387537,3741407,13.82265,14122209
387737,3741407,13.0413,14122209
387937,3741407,12.28808,14122209
388137,3741407,11.58452,14122209
388337,3741407,11.84237,15091907
388537,3741407,12.42882,15091907
388737,3741407,12.78254,15091907
388937,3741407,12.91863,15091907
389137,3741407,12.89646,15091907
389337,3741407,12.77436,15091907
389537,3741407,12.3932,15091907
389737,3741407,11.95254,15091907
379937,3741607,12.2625,14040807
380137,3741607,12.17493,14040807
380337,3741607,11.92254,13110808
380537,3741607,12.07706,14041008
380737,3741607,12.6141,14041008
380937,3741607,13.28705,12110708
381137,3741607,14.10596,12110708
381337,3741607,14.97313,12110708
381537,3741607,15.72048,12110708
381737,3741607,16.46515,12110708
381937,3741607,17.13805,12110708
382137,3741607,17.66348,12110708
382337,3741607,17.93665,12110708
382537,3741607,17.8218,12110708
382737,3741607,17.14961,12110708
382937,3741607,16.94612,12052107
383137,3741607,18.21981,12052107
383337,3741607,19.0901,12052107
383537,3741607,19.9382,12090807
383737,3741607,23.09259,12090807
383937,3741607,24.88982,12090807
384137,3741607,22.85411,12090807
384337,3741607,19.43079,13051207
384537,3741607,17.72725,13051207
384737,3741607,16.93873,13031411
384937,3741607,23.56016,13063007
385137,3741607,17.72923,15062210
385337,3741607,16.94388,15061908
385537,3741607,14.21273,15061908
385737,3741607,13.09819,14060907
385937,3741607,16.88708,14060907
386137,3741607,17.65317,14060907
386337,3741607,16.82271,14060907
386537,3741607,15.3233,14060907
386737,3741607,15.30141,14122209
386937,3741607,15.77492,14122209
387137,3741607,15.63122,14122209
387337,3741607,15.14067,14122209
387537,3741607,14.48165,14122209
387737,3741607,13.76155,14122209
387937,3741607,13.04016,14122209
388137,3741607,12.41963,15091907
388337,3741607,13.48785,15091907
388537,3741607,14.28265,15091907
388737,3741607,14.78268,15091907
388937,3741607,15.01177,15091907
389137,3741607,15.03597,15091907
389337,3741607,14.91768,15091907
389537,3741607,14.47967,15091907
389737,3741607,14.01145,15091907
379937,3741807,12.18965,12110708
380137,3741807,12.80886,12110708
380337,3741807,13.4573,12110708
380537,3741807,14.1318,12110708
380737,3741807,14.82684,12110708
380937,3741807,15.53354,12110708
381137,3741807,16.23841,12110708
381337,3741807,16.92155,12110708
381537,3741807,17.44688,12110708
381737,3741807,17.80715,12110708
381937,3741807,17.9326,12110708
382137,3741807,17.72418,12110708
382337,3741807,17.06392,12110708
382537,3741807,17.3958,13062807
382737,3741807,19.09309,13062807
382937,3741807,20.6077,13062807
383137,3741807,21.59686,13062807
383337,3741807,21.86524,12090807
383537,3741807,23.75743,12090807
383737,3741807,24.17734,12090807
383937,3741807,21.53172,12090807
384137,3741807,19.5616,12081907
384337,3741807,18.59096,15081307
384537,3741807,15.69807,13071207
384737,3741807,17.36129,13063007
384937,3741807,26.7561,13063007
385137,3741807,19.14529,12050907
385337,3741807,13.32644,12030616
385537,3741807,14.30779,15061908
385737,3741807,17.87358,12083007
385937,3741807,19.0727,12083007
386137,3741807,16.01103,12083007
386337,3741807,16.83277,14060907
386537,3741807,17.20488,14060907
386737,3741807,16.60877,14060907
386937,3741807,15.50654,14060907
387137,3741807,14.19407,14060907
387337,3741807,14.08386,14122209
387537,3741807,13.77004,14122209
387737,3741807,13.32037,14122209
387937,3741807,12.80697,14122209
388137,3741807,12.27256,14122209
388337,3741807,12.50011,15091907
388537,3741807,13.61288,15091907
388737,3741807,14.4171,15091907
388937,3741807,14.92867,15091907
389137,3741807,15.20163,15091907
389337,3741807,15.28539,15091907
389537,3741807,14.99744,15091907
389737,3741807,14.67417,15091907
379937,3742007,13.40758,12110708
380137,3742007,13.90027,12110708
380337,3742007,14.38104,12110708
380537,3742007,14.83769,12110708
380737,3742007,15.25408,12110708
380937,3742007,15.60918,12110708
381137,3742007,15.87601,12110708
381337,3742007,16.02055,12110708
381537,3742007,15.89927,12110708
381737,3742007,15.47245,12110708
381937,3742007,15.62024,13062807
382137,3742007,16.97052,13062807
382337,3742007,18.29329,13062807
382537,3742007,19.46826,13062807
382737,3742007,20.30024,13062807
382937,3742007,20.49996,13062807
383137,3742007,20.7833,12090807
383337,3742007,21.28773,12090807
383537,3742007,20.35831,12090807
383737,3742007,18.13718,12081907
383937,3742007,17.54131,12081907
384137,3742007,18.06222,15081307
384337,3742007,16.0143,15081307
384537,3742007,19.78027,13071207
384737,3742007,19.24223,13063007
384937,3742007,29.6176,12050907
385137,3742007,30.47563,12050907
385337,3742007,16.84191,12071307
385537,3742007,11.90055,15061908
385737,3742007,13.98791,12083007
385937,3742007,20.29078,12083007
386137,3742007,21.29278,12083007
386337,3742007,18.78592,12083007
386537,3742007,15.10183,12083007
386737,3742007,15.33945,14060907
386937,3742007,15.65752,14060907
387137,3742007,15.34742,14060907
387337,3742007,14.64688,14060907
387537,3742007,13.73138,14060907
387737,3742007,12.72029,14060907
387937,3742007,12.13152,14081007
388137,3742007,12.82201,14081007
388337,3742007,13.12101,14081007
388537,3742007,13.11203,14081007
388737,3742007,12.87947,14081007
388937,3742007,12.77101,15091907
389137,3742007,13.38978,15091907
389337,3742007,13.78359,15091907
389537,3742007,13.81137,15091907
389737,3742007,13.76586,15091907
379937,3742207,13.27341,12110708
380137,3742207,13.49031,12110708
380337,3742207,13.64672,12110708
380537,3742207,13.72528,12110708
380737,3742207,13.70557,12110708
380937,3742207,13.56414,12110708
381137,3742207,13.27491,12110708
381337,3742207,13.89448,13062807
381537,3742207,14.89931,13062807
381737,3742207,15.89142,13062807
381937,3742207,16.822,13062807
382137,3742207,17.6198,13062807
382337,3742207,18.15832,13062807
382537,3742207,18.26646,13062807
382737,3742207,18.07056,12090807
382937,3742207,18.44923,12090807
383137,3742207,18.01133,12090807
383337,3742207,16.43711,12090807
383537,3742207,16.18182,12081907
383737,3742207,15.24328,12081907
383937,3742207,16.78523,15081307
384137,3742207,15.75791,15081307
384337,3742207,19.28834,13071207
384537,3742207,19.32156,13071207
384737,3742207,18.78487,13063007
384937,3742207,32.27745,12050907
385137,3742207,34.88065,12050907
385337,3742207,19.95811,12071307
385537,3742207,15.01432,12071307
385737,3742207,11.93953,13072807
385937,3742207,15.06528,12083007
386137,3742207,19.85094,12083007
386337,3742207,20.90833,12083007
386537,3742207,19.25037,12083007
386737,3742207,16.33521,12083007
386937,3742207,13.18566,12083007
387137,3742207,13.72241,14060907
387337,3742207,14.0474,14060907
387537,3742207,13.93934,14060907
387737,3742207,13.52788,14060907
387937,3742207,12.91949,14060907
388137,3742207,12.19541,14060907
388337,3742207,12.59771,14081007
388537,3742207,13.06027,14081007
388737,3742207,13.23586,14081007
388937,3742207,13.187,14081007
389137,3742207,12.97143,14081007
389337,3742207,12.63835,14081007
389537,3742207,12.22756,14081007
389737,3742207,11.7388,14081007
379937,3742407,11.86708,12110708
380137,3742407,11.75275,12110708
380337,3742407,11.54807,12110708
380537,3742407,11.72908,13062807
380737,3742407,12.4892,13062807
380937,3742407,13.25351,13062807
381137,3742407,14.00154,13062807
381337,3742407,14.70458,13062807
381537,3742407,15.32349,13062807
381737,3742407,15.80639,13062807
381937,3742407,16.08677,13062807
382137,3742407,16.08297,13062807
382337,3742407,15.85662,12090807
382537,3742407,16.10949,12090807
382737,3742407,16.21443,13090507
382937,3742407,15.79872,13090507
383137,3742407,14.31209,15020309
383337,3742407,14.27304,12081907
383537,3742407,14.70469,13062707
383737,3742407,15.42814,15081307
383937,3742407,15.72727,16032008
384137,3742407,17.21447,13071207
384337,3742407,19.61673,13071207
384537,3742407,17.10376,13071207
384737,3742407,19.31877,15082907
384937,3742407,31.34702,12050907
385137,3742407,34.57707,12050907
385337,3742407,22.31209,12050907
385537,3742407,18.3083,12071307
385737,3742407,13.49726,13072807
385937,3742407,11.67967,13072807
386137,3742407,14.69104,12083007
386337,3742407,18.40468,12083007
386537,3742407,19.48009,12083007
386737,3742407,18.51826,12083007
386937,3742407,16.42267,12083007
387137,3742407,13.89616,12083007
387337,3742407,11.56817,14060907
387537,3742407,12.28606,14060907
387737,3742407,12.61771,14060907
387937,3742407,12.63705,14060907
388137,3742407,12.41855,14060907
388337,3742407,12.02868,14060907
388537,3742407,11.52264,14060907
388737,3742407,11.94608,14081007
388937,3742407,12.33641,14081007
389137,3742407,12.51797,14081007
389337,3742407,12.53039,14081007
389537,3742407,12.40802,14081007
389737,3742407,12.15322,14081007
379937,3742607,10.74061,13062807
380137,3742607,11.3437,13062807
380337,3742607,11.94368,13062807
380537,3742607,12.52654,13062807
380737,3742607,13.07382,13062807
380937,3742607,13.56166,13062807
381137,3742607,13.95988,13062807
381337,3742607,14.23132,13062807
381537,3742607,14.33163,13062807
381737,3742607,14.21009,13062807
381937,3742607,14.08169,12090807
382137,3742607,14.46461,13090507
382337,3742607,14.95097,13090507
382537,3742607,14.87798,13090507
382737,3742607,14.9227,15020309
382937,3742607,13.91072,15020309
383137,3742607,13.80304,13062707
383337,3742607,14.54706,13062707
383537,3742607,14.1859,15081307
383737,3742607,15.26897,16032008
383937,3742607,14.97089,13071207
384137,3742607,18.09086,13071207
384337,3742607,18.27014,13071207
384537,3742607,17.92665,14042107
384737,3742607,21.92953,14042107
384937,3742607,29.37335,12050907
385137,3742607,32.80594,12050907
385337,3742607,24.13552,12050907
385537,3742607,19.3104,12071307
385737,3742607,14.78917,12071307
385937,3742607,13.53968,13072807
386137,3742607,11.93175,15091207
386337,3742607,14.44369,15091207
386537,3742607,16.69368,12083007
386737,3742607,17.80999,12083007
386937,3742607,17.41177,12083007
387137,3742607,15.99539,12083007
387337,3742607,14.05303,12083007
387537,3742607,11.95753,12083007
387737,3742607,10.46365,14060907
387937,3742607,11.06786,14060907
388137,3742607,11.39757,14060907
388337,3742607,11.49417,14060907
388537,3742607,11.40233,14060907
388737,3742607,11.16463,14060907
388937,3742607,10.8189,14060907
389137,3742607,10.86748,14081007
389337,3742607,11.25331,14081007
389537,3742607,11.47035,14081007
389737,3742607,11.52863,14081007
379937,3742807,11.34855,13062807
380137,3742807,11.78705,13062807
380337,3742807,12.18083,13062807
380537,3742807,12.51079,13062807
380737,3742807,12.75412,13062807
380937,3742807,12.88424,13062807
381137,3742807,12.87121,13062807
381337,3742807,12.68277,13062807
381537,3742807,12.64819,12090807
381737,3742807,13.27938,13090507
381937,3742807,13.72281,13090507
382137,3742807,13.92135,15020309
382337,3742807,14.46755,15020309
382537,3742807,14.22226,15020309
382737,3742807,12.98201,15020309
382937,3742807,13.56466,13062707
383137,3742807,14.03774,13062707
383337,3742807,13.24522,16032008
383537,3742807,14.59299,16032008
383737,3742807,14.37975,16032008
383937,3742807,16.11424,13071207
384137,3742807,17.5935,13071207
384337,3742807,16.25125,13071207
384537,3742807,21.5315,14042107
384737,3742807,22.70672,14042107
384937,3742807,27.24824,12050907
385137,3742807,30.62346,12050907
385337,3742807,24.58262,12050907
385537,3742807,18.85802,12071307
385737,3742807,16.54387,12071307
385937,3742807,13.44517,13072807
386137,3742807,12.90278,13072807
386337,3742807,13.42555,15091207
386537,3742807,15.20278,15091207
386737,3742807,16.06708,13102009
386937,3742807,16.30056,13102009
387137,3742807,16.22281,12083007
387337,3742807,15.31726,12083007
387537,3742807,13.86862,12083007
387737,3742807,12.16804,12083007
387937,3742807,10.42722,12083007
388137,3742807,9.51869,14060907
388337,3742807,10.04248,14060907
388537,3742807,10.36348,14060907
388737,3742807,10.50576,14060907
388937,3742807,10.49696,14060907
389137,3742807,10.36504,14060907
389337,3742807,10.13618,14060907
389537,3742807,9.83376,14060907
389737,3742807,10.06176,14081007
379937,3743007,11.34844,13062807
380137,3743007,11.5629,13062807
380337,3743007,11.69741,13062807
380537,3743007,11.73293,13062807
380737,3743007,11.64901,13062807
380937,3743007,11.42472,13062807
381137,3743007,12.60583,14091607
381337,3743007,13.61494,14091607
381537,3743007,14.25402,14091607
381737,3743007,14.31038,14091607
381937,3743007,13.63527,15020309
382137,3743007,13.7832,15020309
382337,3743007,13.22521,15020309
382537,3743007,11.9619,13062707
382737,3743007,13.12547,13062707
382937,3743007,13.38675,13062707
383137,3743007,12.5767,16032008
383337,3743007,13.85356,16032008
383537,3743007,13.95382,16032008
383737,3743007,14.19383,13071207
383937,3743007,16.20164,13071207
384137,3743007,16.33578,13071207
384337,3743007,15.53836,14042107
384537,3743007,23.36225,14042107
384737,3743007,22.35197,14042107
384937,3743007,25.21199,12050907
385137,3743007,28.4186,12050907
385337,3743007,24.24461,12050907
385537,3743007,17.65186,12071307
385737,3743007,17.10432,12071307
385937,3743007,13.41781,12071307
386137,3743007,13.32758,13072807
386337,3743007,12.00163,13072807
386537,3743007,13.95965,15091207
386737,3743007,15.18748,15091207
386937,3743007,15.84936,13102009
387137,3743007,15.92452,13102009
387337,3743007,15.06649,12083007
387537,3743007,14.53588,12083007
387737,3743007,13.48528,12083007
387937,3743007,12.13565,12083007
388137,3743007,10.66599,12083007
388337,3743007,9.20435,12083007
388537,3743007,8.71261,14060907
388737,3743007,9.17531,14060907
388937,3743007,9.48364,14060907
389137,3743007,9.65188,14060907
